dateRep;day;month;year;week;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
20/08/2020;20;8;2020;Week 34;100;2;Slovakia;SK;SVK;5450421;Europe;11,10005998
19/08/2020;19;8;2020;Week 34;15;0;Slovakia;SK;SVK;5450421;Europe;10,16435244
18/08/2020;18;8;2020;Week 34;5;0;Slovakia;SK;SVK;5450421;Europe;10,14600524
17/08/2020;17;8;2020;Week 34;47;0;Slovakia;SK;SVK;5450421;Europe;10,23774127
16/08/2020;16;8;2020;Week 34;54;0;Slovakia;SK;SVK;5450421;Europe;9,50385301
15/08/2020;15;8;2020;Week 33;62;0;Slovakia;SK;SVK;5450421;Europe;9,33872815
14/08/2020;14;8;2020;Week 33;49;0;Slovakia;SK;SVK;5450421;Europe;8,69657592
13/08/2020;13;8;2020;Week 33;75;0;Slovakia;SK;SVK;5450421;Europe;8,16450693
12/08/2020;12;8;2020;Week 33;16;0;Slovakia;SK;SVK;5450421;Europe;7,5407019
11/08/2020;11;8;2020;Week 33;3;0;Slovakia;SK;SVK;5450421;Europe;7,66913235
10/08/2020;10;8;2020;Week 33;30;0;Slovakia;SK;SVK;5450421;Europe;7,65078514
09/08/2020;9;8;2020;Week 33;43;0;Slovakia;SK;SVK;5450421;Europe;7,79756279
08/08/2020;8;8;2020;Week 32;43;2;Slovakia;SK;SVK;5450421;Europe;7,43061866
07/08/2020;7;8;2020;Week 32;63;0;Slovakia;SK;SVK;5450421;Europe;7,17375777
06/08/2020;6;8;2020;Week 32;49;0;Slovakia;SK;SVK;5450421;Europe;6,58664716
05/08/2020;5;8;2020;Week 32;14;0;Slovakia;SK;SVK;5450421;Europe;6,36648068
04/08/2020;4;8;2020;Week 32;10;0;Slovakia;SK;SVK;5450421;Europe;6,86185526
03/08/2020;3;8;2020;Week 32;7;0;Slovakia;SK;SVK;5450421;Europe;6,6967304
02/08/2020;2;8;2020;Week 32;45;0;Slovakia;SK;SVK;5450421;Europe;6,62334157
01/08/2020;1;8;2020;Week 31;27;1;Slovakia;SK;SVK;5450421;Europe;5,99953655
31/07/2020;31;7;2020;Week 31;20;0;Slovakia;SK;SVK;5450421;Europe;5,76102286
30/07/2020;30;7;2020;Week 31;41;0;Slovakia;SK;SVK;5450421;Europe;5,83441169
29/07/2020;29;7;2020;Week 31;23;0;Slovakia;SK;SVK;5450421;Europe;5,43077315
28/07/2020;28;7;2020;Week 31;2;0;Slovakia;SK;SVK;5450421;Europe;5,11887063
27/07/2020;27;7;2020;Week 31;38;0;Slovakia;SK;SVK;5450421;Europe;5,10052343
26/07/2020;26;7;2020;Week 31;23;0;Slovakia;SK;SVK;5450421;Europe;4,55010723
25/07/2020;25;7;2020;Week 30;29;0;Slovakia;SK;SVK;5450421;Europe;4,55010723
24/07/2020;24;7;2020;Week 30;31;0;Slovakia;SK;SVK;5450421;Europe;4,36663516
23/07/2020;23;7;2020;Week 30;37;0;Slovakia;SK;SVK;5450421;Europe;4,77027371
22/07/2020;22;7;2020;Week 30;41;0;Slovakia;SK;SVK;5450421;Europe;4,66019047
21/07/2020;21;7;2020;Week 30;1;0;Slovakia;SK;SVK;5450421;Europe;3,94464941
20/07/2020;20;7;2020;Week 30;3;0;Slovakia;SK;SVK;5450421;Europe;3,94464941
19/07/2020;19;7;2020;Week 30;11;0;Slovakia;SK;SVK;5450421;Europe;4,16481589
18/07/2020;18;7;2020;Week 29;14;0;Slovakia;SK;SVK;5450421;Europe;4,49506561
17/07/2020;17;7;2020;Week 29;24;0;Slovakia;SK;SVK;5450421;Europe;4,60514885
16/07/2020;16;7;2020;Week 29;19;0;Slovakia;SK;SVK;5450421;Europe;4,40332958
15/07/2020;15;7;2020;Week 29;6;0;Slovakia;SK;SVK;5450421;Europe;4,42167678
14/07/2020;14;7;2020;Week 29;1;0;Slovakia;SK;SVK;5450421;Europe;4,34828796
13/07/2020;13;7;2020;Week 29;8;0;Slovakia;SK;SVK;5450421;Europe;4,34828796
12/07/2020;12;7;2020;Week 29;23;0;Slovakia;SK;SVK;5450421;Europe;4,32994075
11/07/2020;11;7;2020;Week 28;19;0;Slovakia;SK;SVK;5450421;Europe;4,16481589
10/07/2020;10;7;2020;Week 28;53;0;Slovakia;SK;SVK;5450421;Europe;4,05473265
09/07/2020;9;7;2020;Week 28;31;0;Slovakia;SK;SVK;5450421;Europe;3,50431646
08/07/2020;8;7;2020;Week 28;2;0;Slovakia;SK;SVK;5450421;Europe;3,26580277
07/07/2020;7;7;2020;Week 28;1;0;Slovakia;SK;SVK;5450421;Europe;3,24745556
06/07/2020;6;7;2020;Week 28;15;0;Slovakia;SK;SVK;5450421;Europe;3,24745556
05/07/2020;5;7;2020;Week 28;29;0;Slovakia;SK;SVK;5450421;Europe;2,99059467
04/07/2020;4;7;2020;Week 27;20;0;Slovakia;SK;SVK;5450421;Europe;2,64199775
03/07/2020;3;7;2020;Week 27;13;0;Slovakia;SK;SVK;5450421;Europe;2,53191451
02/07/2020;2;7;2020;Week 27;20;0;Slovakia;SK;SVK;5450421;Europe;2,31174803
01/07/2020;1;7;2020;Week 27;2;0;Slovakia;SK;SVK;5450421;Europe;2,10992876
30/06/2020;30;6;2020;Week 27;1;0;Slovakia;SK;SVK;5450421;Europe;2,07323434
29/06/2020;29;6;2020;Week 27;7;0;Slovakia;SK;SVK;5450421;Europe;2,12827596
28/06/2020;28;6;2020;Week 27;14;0;Slovakia;SK;SVK;5450421;Europe;2,05488714
27/06/2020;27;6;2020;Week 26;13;0;Slovakia;SK;SVK;5450421;Europe;1,85306786
26/06/2020;26;6;2020;Week 26;23;0;Slovakia;SK;SVK;5450421;Europe;1,63290139
25/06/2020;25;6;2020;Week 26;18;0;Slovakia;SK;SVK;5450421;Europe;1,35769329
24/06/2020;24;6;2020;Week 26;1;0;Slovakia;SK;SVK;5450421;Europe;1,06413798
23/06/2020;23;6;2020;Week 26;1;0;Slovakia;SK;SVK;5450421;Europe;1,06413798
22/06/2020;22;6;2020;Week 26;1;0;Slovakia;SK;SVK;5450421;Europe;1,08248519
21/06/2020;21;6;2020;Week 26;10;0;Slovakia;SK;SVK;5450421;Europe;1,06413798
20/06/2020;20;6;2020;Week 25;14;0;Slovakia;SK;SVK;5450421;Europe;0,91736033
19/06/2020;19;6;2020;Week 25;1;0;Slovakia;SK;SVK;5450421;Europe;0,66049944
18/06/2020;18;6;2020;Week 25;9;0;Slovakia;SK;SVK;5450421;Europe;0,66049944
17/06/2020;17;6;2020;Week 25;0;0;Slovakia;SK;SVK;5450421;Europe;0,5504162
16/06/2020;16;6;2020;Week 25;4;0;Slovakia;SK;SVK;5450421;Europe;0,5504162
15/06/2020;15;6;2020;Week 25;3;0;Slovakia;SK;SVK;5450421;Europe;0,47702737
14/06/2020;14;6;2020;Week 25;3;0;Slovakia;SK;SVK;5450421;Europe;0,44033296
13/06/2020;13;6;2020;Week 24;1;0;Slovakia;SK;SVK;5450421;Europe;0,40363854
12/06/2020;12;6;2020;Week 24;8;0;Slovakia;SK;SVK;5450421;Europe;0,38529134
11/06/2020;11;6;2020;Week 24;2;0;Slovakia;SK;SVK;5450421;Europe;0,33024972
10/06/2020;10;6;2020;Week 24;1;0;Slovakia;SK;SVK;5450421;Europe;0,33024972
09/06/2020;9;6;2020;Week 24;2;0;Slovakia;SK;SVK;5450421;Europe;0,34859692
08/06/2020;8;6;2020;Week 24;0;0;Slovakia;SK;SVK;5450421;Europe;0,34859692
07/06/2020;7;6;2020;Week 24;2;0;Slovakia;SK;SVK;5450421;Europe;0,44033296
06/06/2020;6;6;2020;Week 23;0;0;Slovakia;SK;SVK;5450421;Europe;0,42198575
05/06/2020;5;6;2020;Week 23;1;0;Slovakia;SK;SVK;5450421;Europe;0,44033296
04/06/2020;4;6;2020;Week 23;3;0;Slovakia;SK;SVK;5450421;Europe;0,53206899
03/06/2020;3;6;2020;Week 23;0;0;Slovakia;SK;SVK;5450421;Europe;0,49537458
02/06/2020;2;6;2020;Week 23;0;0;Slovakia;SK;SVK;5450421;Europe;0,49537458
01/06/2020;1;6;2020;Week 23;1;0;Slovakia;SK;SVK;5450421;Europe;0,51372178
31/05/2020;31;5;2020;Week 23;1;0;Slovakia;SK;SVK;5450421;Europe;0,51372178
30/05/2020;30;5;2020;Week 22;0;0;Slovakia;SK;SVK;5450421;Europe;0,73388826
29/05/2020;29;5;2020;Week 22;5;0;Slovakia;SK;SVK;5450421;Europe;0,78892988
28/05/2020;28;5;2020;Week 22;2;0;Slovakia;SK;SVK;5450421;Europe;0,8439715
27/05/2020;27;5;2020;Week 22;2;0;Slovakia;SK;SVK;5450421;Europe;0,88066592
26/05/2020;26;5;2020;Week 22;2;0;Slovakia;SK;SVK;5450421;Europe;0,99074915
25/05/2020;25;5;2020;Week 22;5;0;Slovakia;SK;SVK;5450421;Europe;0,95405474
24/05/2020;24;5;2020;Week 22;1;0;Slovakia;SK;SVK;5450421;Europe;0,89901312
23/05/2020;23;5;2020;Week 21;1;0;Slovakia;SK;SVK;5450421;Europe;0,88066592
22/05/2020;22;5;2020;Week 21;6;0;Slovakia;SK;SVK;5450421;Europe;1,04579077
21/05/2020;21;5;2020;Week 21;1;0;Slovakia;SK;SVK;5450421;Europe;1,22926284
20/05/2020;20;5;2020;Week 21;0;0;Slovakia;SK;SVK;5450421;Europe;1,35769329
19/05/2020;19;5;2020;Week 21;1;0;Slovakia;SK;SVK;5450421;Europe;1,50447094
18/05/2020;18;5;2020;Week 21;1;0;Slovakia;SK;SVK;5450421;Europe;1,57785977
17/05/2020;17;5;2020;Week 21;13;1;Slovakia;SK;SVK;5450421;Europe;1,57785977
16/05/2020;16;5;2020;Week 20;3;0;Slovakia;SK;SVK;5450421;Europe;1,41273491
15/05/2020;15;5;2020;Week 20;8;0;Slovakia;SK;SVK;5450421;Europe;1,48612373
14/05/2020;14;5;2020;Week 20;4;0;Slovakia;SK;SVK;5450421;Europe;1,43108211
13/05/2020;13;5;2020;Week 20;8;1;Slovakia;SK;SVK;5450421;Europe;1,48612373
12/05/2020;12;5;2020;Week 20;0;0;Slovakia;SK;SVK;5450421;Europe;1,3943877
11/05/2020;11;5;2020;Week 20;2;0;Slovakia;SK;SVK;5450421;Europe;1,43108211
10/05/2020;10;5;2020;Week 20;0;0;Slovakia;SK;SVK;5450421;Europe;1,50447094
09/05/2020;9;5;2020;Week 19;10;0;Slovakia;SK;SVK;5450421;Europe;1,74298462
08/05/2020;8;5;2020;Week 19;16;1;Slovakia;SK;SVK;5450421;Europe;2,20166479
07/05/2020;7;5;2020;Week 19;8;0;Slovakia;SK;SVK;5450421;Europe;3,39423322
06/05/2020;6;5;2020;Week 19;8;0;Slovakia;SK;SVK;5450421;Europe;4,07307986
05/05/2020;5;5;2020;Week 19;5;1;Slovakia;SK;SVK;5450421;Europe;4,40332958
04/05/2020;4;5;2020;Week 19;1;0;Slovakia;SK;SVK;5450421;Europe;4,53176002
03/05/2020;3;5;2020;Week 19;4;1;Slovakia;SK;SVK;5450421;Europe;5,83441169
02/05/2020;2;5;2020;Week 18;7;0;Slovakia;SK;SVK;5450421;Europe;6,49491113
01/05/2020;1;5;2020;Week 18;5;1;Slovakia;SK;SVK;5450421;Europe;7,68747955
30/04/2020;30;4;2020;Week 18;7;2;Slovakia;SK;SVK;5450421;Europe;9,68732507
29/04/2020;29;4;2020;Week 18;3;2;Slovakia;SK;SVK;5450421;Europe;10,07261641
28/04/2020;28;4;2020;Week 18;2;0;Slovakia;SK;SVK;5450421;Europe;11,22849042
27/04/2020;27;4;2020;Week 18;6;1;Slovakia;SK;SVK;5450421;Europe;11,68717059
26/04/2020;26;4;2020;Week 18;13;0;Slovakia;SK;SVK;5450421;Europe;11,83394824
25/04/2020;25;4;2020;Week 17;35;2;Slovakia;SK;SVK;5450421;Europe;11,83394824
24/04/2020;24;4;2020;Week 17;81;1;Slovakia;SK;SVK;5450421;Europe;11,4486569
23/04/2020;23;4;2020;Week 17;45;0;Slovakia;SK;SVK;5450421;Europe;10,31113009
22/04/2020;22;4;2020;Week 17;26;1;Slovakia;SK;SVK;5450421;Europe;11,33857366
21/04/2020;21;4;2020;Week 17;12;1;Slovakia;SK;SVK;5450421;Europe;11,723865
20/04/2020;20;4;2020;Week 17;72;1;Slovakia;SK;SVK;5450421;Europe;12,40271164
19/04/2020;19;4;2020;Week 17;40;2;Slovakia;SK;SVK;5450421;Europe;11,33857366
18/04/2020;18;4;2020;Week 16;72;1;Slovakia;SK;SVK;5450421;Europe;10,98997674
17/04/2020;17;4;2020;Week 16;114;2;Slovakia;SK;SVK;5450421;Europe;10,10931082
16/04/2020;16;4;2020;Week 16;28;4;Slovakia;SK;SVK;5450421;Europe;8,49475664
15/04/2020;15;4;2020;Week 16;66;0;Slovakia;SK;SVK;5450421;Europe;8,6598815
14/04/2020;14;4;2020;Week 16;27;0;Slovakia;SK;SVK;5450421;Europe;7,94434045
13/04/2020;13;4;2020;Week 16;14;0;Slovakia;SK;SVK;5450421;Europe;7,44896587
12/04/2020;12;4;2020;Week 16;13;0;Slovakia;SK;SVK;5450421;Europe;7,94434045
11/04/2020;11;4;2020;Week 15;14;0;Slovakia;SK;SVK;5450421;Europe;7,70582676
10/04/2020;10;4;2020;Week 15;19;0;Slovakia;SK;SVK;5450421;Europe;8,71492312
09/04/2020;9;4;2020;Week 15;101;0;Slovakia;SK;SVK;5450421;Europe;8,54979826
08/04/2020;8;4;2020;Week 15;47;0;Slovakia;SK;SVK;5450421;Europe;6,91689688
07/04/2020;7;4;2020;Week 15;49;2;Slovakia;SK;SVK;5450421;Europe;6,29309185
06/04/2020;6;4;2020;Week 15;14;0;Slovakia;SK;SVK;5450421;Europe;5,50416197
05/04/2020;5;4;2020;Week 15;21;0;Slovakia;SK;SVK;5450421;Europe;5,37573153
04/04/2020;4;4;2020;Week 14;24;0;Slovakia;SK;SVK;5450421;Europe;5,74267566
03/04/2020;3;4;2020;Week 14;26;0;Slovakia;SK;SVK;5450421;Europe;5,55920359
02/04/2020;2;4;2020;Week 14;37;0;Slovakia;SK;SVK;5450421;Europe;5,37573153
01/04/2020;1;4;2020;Week 14;27;0;Slovakia;SK;SVK;5450421;Europe;4,88035695
31/03/2020;31;3;2020;Week 14;0;0;Slovakia;SK;SVK;5450421;Europe;4,62349606
30/03/2020;30;3;2020;Week 14;41;0;Slovakia;SK;SVK;5450421;Europe;5,04548181
29/03/2020;29;3;2020;Week 14;0;0;Slovakia;SK;SVK;5450421;Europe;4,60514885
28/03/2020;28;3;2020;Week 13;69;0;Slovakia;SK;SVK;5450421;Europe;4,86200974
27/03/2020;27;3;2020;Week 13;10;0;Slovakia;SK;SVK;5450421;Europe;3,76117735
26/03/2020;26;3;2020;Week 13;12;0;Slovakia;SK;SVK;5450421;Europe;3,77952455
25/03/2020;25;3;2020;Week 13;13;0;Slovakia;SK;SVK;5450421;Europe;3,61439969
24/03/2020;24;3;2020;Week 13;6;0;Slovakia;SK;SVK;5450421;Europe;3,41258042
23/03/2020;23;3;2020;Week 13;7;0;Slovakia;SK;SVK;5450421;Europe;3,3391916
22/03/2020;22;3;2020;Week 13;41;0;Slovakia;SK;SVK;5450421;Europe;3,24745556
21/03/2020;21;3;2020;Week 12;14;0;Slovakia;SK;SVK;5450421;Europe;2,5135673
20/03/2020;20;3;2020;Week 12;16;0;Slovakia;SK;SVK;5450421;Europe;
19/03/2020;19;3;2020;Week 12;10;0;Slovakia;SK;SVK;5450421;Europe;
18/03/2020;18;3;2020;Week 12;13;0;Slovakia;SK;SVK;5450421;Europe;
17/03/2020;17;3;2020;Week 12;23;0;Slovakia;SK;SVK;5450421;Europe;
16/03/2020;16;3;2020;Week 12;17;0;Slovakia;SK;SVK;5450421;Europe;
15/03/2020;15;3;2020;Week 12;14;0;Slovakia;SK;SVK;5450421;Europe;
14/03/2020;14;3;2020;Week 11;9;0;Slovakia;SK;SVK;5450421;Europe;
13/03/2020;13;3;2020;Week 11;11;0;Slovakia;SK;SVK;5450421;Europe;
12/03/2020;12;3;2020;Week 11;3;0;Slovakia;SK;SVK;5450421;Europe;
11/03/2020;11;3;2020;Week 11;2;0;Slovakia;SK;SVK;5450421;Europe;
09/03/2020;9;3;2020;Week 11;2;0;Slovakia;SK;SVK;5450421;Europe;
08/03/2020;8;3;2020;Week 11;2;0;Slovakia;SK;SVK;5450421;Europe;
07/03/2020;7;3;2020;Week 10;1;0;Slovakia;SK;SVK;5450421;Europe;
21/10/2020;21;10;2020;Week 43;2;2;Slovenia;SI;SVN;2080908;Europe;370,5593904
20/10/2020;20;10;2020;Week 43;794;3;Slovenia;SI;SVN;2080908;Europe;379,7861318
19/10/2020;19;10;2020;Week 43;539;8;Slovenia;SI;SVN;2080908;Europe;345,2819635
18/10/2020;18;10;2020;Week 43;1624;0;Slovenia;SI;SVN;2080908;Europe;327,4532079
17/10/2020;17;10;2020;Week 42;836;0;Slovenia;SI;SVN;2080908;Europe;260,319053
16/10/2020;16;10;2020;Week 42;746;5;Slovenia;SI;SVN;2080908;Europe;231,581598
15/10/2020;15;10;2020;Week 42;707;1;Slovenia;SI;SVN;2080908;Europe;204,1416536
14/10/2020;14;10;2020;Week 42;399;3;Slovenia;SI;SVN;2080908;Europe;179,9214574
13/10/2020;13;10;2020;Week 42;167;2;Slovenia;SI;SVN;2080908;Europe;165,2163383
12/10/2020;12;10;2020;Week 42;411;1;Slovenia;SI;SVN;2080908;Europe;159,305457
11/10/2020;11;10;2020;Week 42;380;0;Slovenia;SI;SVN;2080908;Europe;147,195359
10/10/2020;10;10;2020;Week 41;363;0;Slovenia;SI;SVN;2080908;Europe;137,7763938
09/10/2020;9;10;2020;Week 41;387;0;Slovenia;SI;SVN;2080908;Europe;129,5107713
08/10/2020;8;10;2020;Week 41;356;0;Slovenia;SI;SVN;2080908;Europe;116,7759459
07/10/2020;7;10;2020;Week 41;194;1;Slovenia;SI;SVN;2080908;Europe;106,203638
06/10/2020;6;10;2020;Week 41;76;0;Slovenia;SI;SVN;2080908;Europe;101,1097079
05/10/2020;5;10;2020;Week 41;168;0;Slovenia;SI;SVN;2080908;Europe;99,86025331
04/10/2020;4;10;2020;Week 41;227;0;Slovenia;SI;SVN;2080908;Europe;97,12106446
03/10/2020;3;10;2020;Week 40;238;2;Slovenia;SI;SVN;2080908;Europe;91,6907427
02/10/2020;2;10;2020;Week 40;175;0;Slovenia;SI;SVN;2080908;Europe;86,83709227
01/10/2020;1;10;2020;Week 40;203;0;Slovenia;SI;SVN;2080908;Europe;83,13678452
30/09/2020;30;9;2020;Week 40;93;2;Slovenia;SI;SVN;2080908;Europe;79,29230893
29/09/2020;29;9;2020;Week 40;44;0;Slovenia;SI;SVN;2080908;Europe;78,76369354
28/09/2020;28;9;2020;Week 40;159;0;Slovenia;SI;SVN;2080908;Europe;79,19619704
27/09/2020;27;9;2020;Week 40;184;1;Slovenia;SI;SVN;2080908;Europe;76,31284036
26/09/2020;26;9;2020;Week 39;191;0;Slovenia;SI;SVN;2080908;Europe;72,51642072
25/09/2020;25;9;2020;Week 39;122;2;Slovenia;SI;SVN;2080908;Europe;68,62388919
24/09/2020;24;9;2020;Week 39;136;0;Slovenia;SI;SVN;2080908;Europe;66,41331573
23/09/2020;23;9;2020;Week 39;88;0;Slovenia;SI;SVN;2080908;Europe;63,72218282
22/09/2020;22;9;2020;Week 39;50;0;Slovenia;SI;SVN;2080908;Europe;61,51160936
21/09/2020;21;9;2020;Week 39;111;0;Slovenia;SI;SVN;2080908;Europe;59,87770723
20/09/2020;20;9;2020;Week 39;114;0;Slovenia;SI;SVN;2080908;Europe;56,60990298
19/09/2020;19;9;2020;Week 38;137;2;Slovenia;SI;SVN;2080908;Europe;53,1979309
18/09/2020;18;9;2020;Week 38;98;0;Slovenia;SI;SVN;2080908;Europe;48,87289587
17/09/2020;17;9;2020;Week 38;123;0;Slovenia;SI;SVN;2080908;Europe;46,71037835
16/09/2020;16;9;2020;Week 38;82;0;Slovenia;SI;SVN;2080908;Europe;43,44257411
15/09/2020;15;9;2020;Week 38;53;0;Slovenia;SI;SVN;2080908;Europe;41,47228037
14/09/2020;14;9;2020;Week 38;99;0;Slovenia;SI;SVN;2080908;Europe;40,2228258
13/09/2020;13;9;2020;Week 38;105;0;Slovenia;SI;SVN;2080908;Europe;36,95502156
12/09/2020;12;9;2020;Week 37;110;0;Slovenia;SI;SVN;2080908;Europe;33,68721731
11/09/2020;11;9;2020;Week 37;76;0;Slovenia;SI;SVN;2080908;Europe;30,41941306
10/09/2020;10;9;2020;Week 37;80;1;Slovenia;SI;SVN;2080908;Europe;28,35300744
09/09/2020;9;9;2020;Week 37;42;0;Slovenia;SI;SVN;2080908;Europe;26,23854587
08/09/2020;8;9;2020;Week 37;16;0;Slovenia;SI;SVN;2080908;Europe;25,22937102
07/09/2020;7;9;2020;Week 37;43;0;Slovenia;SI;SVN;2080908;Europe;25,13325913
06/09/2020;6;9;2020;Week 37;43;1;Slovenia;SI;SVN;2080908;Europe;24,70075563
05/09/2020;5;9;2020;Week 36;47;0;Slovenia;SI;SVN;2080908;Europe;24,70075563
04/09/2020;4;9;2020;Week 36;53;1;Slovenia;SI;SVN;2080908;Europe;24,26825213
03/09/2020;3;9;2020;Week 36;55;0;Slovenia;SI;SVN;2080908;Europe;23,78769268
02/09/2020;2;9;2020;Week 36;41;0;Slovenia;SI;SVN;2080908;Europe;22,92268567
01/09/2020;1;9;2020;Week 36;27;0;Slovenia;SI;SVN;2080908;Europe;21,81739894
31/08/2020;31;8;2020;Week 36;31;0;Slovenia;SI;SVN;2080908;Europe;21,57711922
30/08/2020;30;8;2020;Week 36;37;0;Slovenia;SI;SVN;2080908;Europe;20,8082241
29/08/2020;29;8;2020;Week 35;42;0;Slovenia;SI;SVN;2080908;Europe;20,56794438
28/08/2020;28;8;2020;Week 35;33;0;Slovenia;SI;SVN;2080908;Europe;20,32766465
27/08/2020;27;8;2020;Week 35;36;0;Slovenia;SI;SVN;2080908;Europe;20,13544087
26/08/2020;26;8;2020;Week 35;21;0;Slovenia;SI;SVN;2080908;Europe;19,89516115
25/08/2020;25;8;2020;Week 35;14;1;Slovenia;SI;SVN;2080908;Europe;19,70293737
24/08/2020;24;8;2020;Week 35;34;0;Slovenia;SI;SVN;2080908;Europe;19,31848981
23/08/2020;23;8;2020;Week 35;43;0;Slovenia;SI;SVN;2080908;Europe;17,78069958
22/08/2020;22;8;2020;Week 34;38;2;Slovenia;SI;SVN;2080908;Europe;16,38707718
21/08/2020;21;8;2020;Week 34;43;0;Slovenia;SI;SVN;2080908;Europe;15,04151073
20/08/2020;20;8;2020;Week 34;37;1;Slovenia;SI;SVN;2080908;Europe;13,69594427
19/08/2020;19;8;2020;Week 34;18;0;Slovenia;SI;SVN;2080908;Europe;12,78288132
18/08/2020;18;8;2020;Week 34;22;0;Slovenia;SI;SVN;2080908;Europe;12,35037782
17/08/2020;17;8;2020;Week 34;15;0;Slovenia;SI;SVN;2080908;Europe;11,34120297
16/08/2020;16;8;2020;Week 34;32;0;Slovenia;SI;SVN;2080908;Europe;11,05286731
15/08/2020;15;8;2020;Week 33;37;0;Slovenia;SI;SVN;2080908;Europe;9,80341274
14/08/2020;14;8;2020;Week 33;29;1;Slovenia;SI;SVN;2080908;Europe;9,27479735
13/08/2020;13;8;2020;Week 33;31;3;Slovenia;SI;SVN;2080908;Europe;9,03451762
12/08/2020;12;8;2020;Week 33;17;0;Slovenia;SI;SVN;2080908;Europe;8,21756656
11/08/2020;11;8;2020;Week 33;6;0;Slovenia;SI;SVN;2080908;Europe;8,07339873
10/08/2020;10;8;2020;Week 33;2;0;Slovenia;SI;SVN;2080908;Europe;8,02534278
09/08/2020;9;8;2020;Week 33;14;1;Slovenia;SI;SVN;2080908;Europe;8,69812601
08/08/2020;8;8;2020;Week 32;10;1;Slovenia;SI;SVN;2080908;Europe;8,69812601
07/08/2020;7;8;2020;Week 32;15;0;Slovenia;SI;SVN;2080908;Europe;9,13062951
06/08/2020;6;8;2020;Week 32;18;0;Slovenia;SI;SVN;2080908;Europe;9,27479735
05/08/2020;5;8;2020;Week 32;9;1;Slovenia;SI;SVN;2080908;Europe;10,23591624
04/08/2020;4;8;2020;Week 32;1;0;Slovenia;SI;SVN;2080908;Europe;10,95675542
03/08/2020;3;8;2020;Week 32;9;0;Slovenia;SI;SVN;2080908;Europe;11,24509109
02/08/2020;2;8;2020;Week 32;6;0;Slovenia;SI;SVN;2080908;Europe;11,10092325
01/08/2020;1;8;2020;Week 31;26;0;Slovenia;SI;SVN;2080908;Europe;11,96593026
31/07/2020;31;7;2020;Week 31;24;0;Slovenia;SI;SVN;2080908;Europe;11,62953864
30/07/2020;30;7;2020;Week 31;14;0;Slovenia;SI;SVN;2080908;Europe;11,38925892
29/07/2020;29;7;2020;Week 31;14;0;Slovenia;SI;SVN;2080908;Europe;11,62953864
28/07/2020;28;7;2020;Week 31;5;2;Slovenia;SI;SVN;2080908;Europe;11,43731486
27/07/2020;27;7;2020;Week 31;16;0;Slovenia;SI;SVN;2080908;Europe;11,5814827
26/07/2020;26;7;2020;Week 31;14;0;Slovenia;SI;SVN;2080908;Europe;11,48537081
25/07/2020;25;7;2020;Week 30;19;0;Slovenia;SI;SVN;2080908;Europe;12,44648971
24/07/2020;24;7;2020;Week 30;18;0;Slovenia;SI;SVN;2080908;Europe;12,35037782
23/07/2020;23;7;2020;Week 30;38;4;Slovenia;SI;SVN;2080908;Europe;12,11009809
22/07/2020;22;7;2020;Week 30;24;0;Slovenia;SI;SVN;2080908;Europe;11,43731486
21/07/2020;21;7;2020;Week 30;7;0;Slovenia;SI;SVN;2080908;Europe;11,38925892
20/07/2020;20;7;2020;Week 30;6;0;Slovenia;SI;SVN;2080908;Europe;11,82176242
19/07/2020;19;7;2020;Week 30;24;0;Slovenia;SI;SVN;2080908;Europe;12,5426016
18/07/2020;18;7;2020;Week 29;19;0;Slovenia;SI;SVN;2080908;Europe;12,83093726
17/07/2020;17;7;2020;Week 29;19;0;Slovenia;SI;SVN;2080908;Europe;12,68676943
16/07/2020;16;7;2020;Week 29;19;0;Slovenia;SI;SVN;2080908;Europe;12,73482537
15/07/2020;15;7;2020;Week 29;10;0;Slovenia;SI;SVN;2080908;Europe;12,44648971
14/07/2020;14;7;2020;Week 29;8;0;Slovenia;SI;SVN;2080908;Europe;12,68676943
13/07/2020;13;7;2020;Week 29;14;0;Slovenia;SI;SVN;2080908;Europe;12,49454565
12/07/2020;12;7;2020;Week 29;34;0;Slovenia;SI;SVN;2080908;Europe;12,25426593
11/07/2020;11;7;2020;Week 28;17;0;Slovenia;SI;SVN;2080908;Europe;11,29314703
10/07/2020;10;7;2020;Week 28;13;0;Slovenia;SI;SVN;2080908;Europe;11,00481136
09/07/2020;9;7;2020;Week 28;24;0;Slovenia;SI;SVN;2080908;Europe;10,66841975
08/07/2020;8;7;2020;Week 28;23;0;Slovenia;SI;SVN;2080908;Europe;9,85146869
07/07/2020;7;7;2020;Week 28;16;0;Slovenia;SI;SVN;2080908;Europe;9,37090924
06/07/2020;6;7;2020;Week 28;21;0;Slovenia;SI;SVN;2080908;Europe;8,65007007
05/07/2020;5;7;2020;Week 28;30;0;Slovenia;SI;SVN;2080908;Europe;7,68895117
04/07/2020;4;7;2020;Week 27;16;0;Slovenia;SI;SVN;2080908;Europe;6,53560849
03/07/2020;3;7;2020;Week 27;20;0;Slovenia;SI;SVN;2080908;Europe;5,86282527
02/07/2020;2;7;2020;Week 27;13;0;Slovenia;SI;SVN;2080908;Europe;5,28615393
01/07/2020;1;7;2020;Week 27;15;0;Slovenia;SI;SVN;2080908;Europe;4,85365043
